#{"t_start": 1649568369.999021, "env_id": "SimpleDriving-v0"}
r,l,t
-6.921297,1,28.174969
-4.531235,1,28.183037
-5.949675,1,28.190855
-4.25058,1,28.198943
-3.810978,1,28.206734
-5.797384,1,28.214645
-5.316274,1,28.222516
-5.902133,1,28.230151
-3.776768,1,28.237333
-3.00552,1,28.24446
-6.039753,1,28.2515
-4.670286,1,28.258181
-4.258565,1,28.264707
-3.497418,1,28.271335
-5.772691,1,28.277949
-4.28802,1,28.285259
-3.658681,1,28.292099
-6.552639,1,28.299553
-5.956424,1,28.306494
-6.058622,1,28.313546
-5.651439,1,28.320015
-5.852797,1,28.327218
-6.055962,1,28.33445
-4.68222,1,28.342212
-4.866536,1,28.350059
-4.568168,1,28.357574
-4.060313,1,28.365482
-3.286744,1,28.373027
-5.44661,1,28.381
-5.531172,1,28.387821
-6.98128,1,28.394822
-4.555162,1,28.401214
-4.198201,1,28.408013
-4.818431,1,28.414659
-5.973043,1,28.421927
-3.540965,1,28.42967
-4.801642,1,28.437454
-3.467942,1,28.445325
-5.581483,1,28.452569
-3.949253,1,28.460285
-4.618121,1,28.467909
-3.527931,1,28.475351
-6.274011,1,28.482789
-3.197393,1,28.490066
-5.746375,1,28.497502
-4.420785,1,28.505233
-5.305359,1,28.513324
-3.676983,1,28.521342
-6.087473,1,28.528906
-5.581233,1,28.536244
-3.724658,1,28.543774
-5.84117,1,28.551339
-5.622237,1,28.559155
-6.317844,1,28.566782
-3.165944,1,28.574219
-5.999745,1,28.582334
-3.584813,1,28.592459
-4.07835,1,28.603895
-5.322161,1,28.612247
-3.245709,1,28.61996
-5.949504,1,28.629033
-3.178043,1,28.636997
-4.587716,1,28.644799
-5.905656,1,28.652531
-6.83766,1,28.660542
-5.881413,1,28.668379
-3.603471,1,28.67623
-4.551342,1,28.684538
-3.973603,1,28.693199
-5.122321,1,28.701438
-5.676551,1,28.713189
-3.672207,1,28.725416
-6.405558,1,28.734288
-4.242587,1,28.7427
-6.228151,1,28.750618
-5.890738,1,28.759025
-4.709168,1,28.766936
-4.712676,1,28.775335
-3.856256,1,28.783621
-5.360863,1,28.792659
-6.960596,1,28.801162
-3.340003,1,28.809984
-5.133498,1,28.818015
-6.76582,1,28.825898
-3.951612,1,28.834279
-6.976118,1,28.842134
-4.304308,1,28.84964
-3.547754,1,28.857619
-4.989609,1,28.865964
-6.481857,1,28.874728
-4.426946,1,28.882588
-4.92931,1,28.891206
-6.662284,1,28.900021
-6.671425,1,28.908917
-5.138199,1,28.917694
-4.196371,1,28.926067
-4.428531,1,28.934607
-5.888019,1,28.942711
-3.88483,1,28.951069
-6.441421,1,28.959546
-3.267896,1,28.967923
-4.227623,1,28.976468
-5.925431,1,28.984393
-4.363369,1,28.99238
-6.473179,1,29.000332
-6.108606,1,29.008695
-6.623772,1,29.017192
-5.31875,1,29.025285
-3.101397,1,29.033486
-4.955016,1,29.041117
-6.559258,1,29.049383
-4.777841,1,29.057
-3.239052,1,29.065133
-6.098811,1,29.073046
-5.485723,1,29.081523
-4.678387,1,29.089473
-3.868503,1,29.097895
-3.820392,1,29.106392
-4.08225,1,29.114617
-4.702882,1,29.122366
-5.934539,1,29.130796
-6.086779,1,29.139429
-3.173519,1,29.147861
-5.591383,1,29.156254
-3.79983,1,29.16506
-3.075693,1,29.174416
-5.605058,1,29.18344
-6.207668,1,29.192003
-5.158787,1,29.200579
-5.060425,1,29.208676
-6.859087,1,29.216739
-5.64543,1,29.224748
-4.471904,1,29.234826
-6.430247,1,29.24437
-6.092709,1,29.253042
-6.199453,1,29.262298
-6.874835,1,29.272909
-4.458762,1,29.283033
-6.530978,1,29.291474
-4.360366,1,29.299904
-6.620911,1,29.318882
-4.719762,1,29.347142
-4.006537,1,29.396755
-4.590028,1,29.413217
-4.782309,1,29.425924
-6.11961,1,29.435966
-4.810033,1,29.444138
-5.774161,1,29.453632
-4.028418,1,29.461912
-4.25176,1,29.470348
-3.64552,1,29.478819
-6.37716,1,29.486305
-6.934264,1,29.494187
-5.990856,1,29.502831
-6.710253,1,29.510838
-5.198451,1,29.518572
-5.859778,1,29.527654
-6.432644,1,29.53535
-6.402732,1,29.543458
-5.252909,1,29.551111
-6.36962,1,29.559859
-6.935247,1,29.568308
-3.87483,1,29.577493
-6.563998,1,29.58589
-5.951745,1,29.593953
-3.461478,1,29.602136
-4.853381,1,29.609859
-6.459234,1,29.617831
-6.694589,1,29.625728
-3.104732,1,29.634396
-4.097842,1,29.64249
-6.890071,1,29.651006
-4.218668,1,29.659052
-6.209061,1,29.666765
-6.390341,1,29.6747
-3.563479,1,29.689006
-6.249056,1,29.69847
-6.706147,1,29.707361
-3.029745,1,29.717204
-4.225407,1,29.726719
-4.936671,1,29.736501
-4.684468,1,29.746656
-3.374875,1,29.755479
-4.512103,1,29.764749
-5.904711,1,29.775513
-4.535511,1,29.786837
-6.544337,1,29.796103
-3.863573,1,29.804395
-6.455666,1,29.813087
-5.148332,1,29.821081
-6.680061,1,29.828968
-4.028127,1,29.836986
-6.818209,1,29.845204
-3.570256,1,29.853935
-6.689908,1,29.86317
-5.810133,1,29.871122
-4.648447,1,29.879745
-4.229967,1,29.887689
-6.732141,1,29.895851
-3.582745,1,29.904105
-5.200466,1,29.912257
-6.80338,1,29.919896
-6.742278,1,29.929155
-5.336991,1,29.93765
-3.050576,1,29.945743
-4.870996,1,29.953588
-4.366125,1,29.962001
-4.119763,1,29.970164
-6.454892,1,29.978539
-3.475012,1,29.986356
-3.587265,1,29.995076
-5.524918,1,30.003393
-3.886771,1,30.011998
-5.72175,1,30.020103
-4.344608,1,30.029208
-6.53422,1,30.038025
-4.587221,1,30.047465
-3.889336,1,30.055447
-4.205746,1,30.064916
-3.347929,1,30.076203
-3.573694,1,30.086458
-5.225104,1,30.094979
-5.933237,1,30.103671
-6.794131,1,30.112
-5.765342,1,30.120238
-5.126875,1,30.128905
-3.24003,1,30.136762
-6.684435,1,30.1447
-6.446297,1,30.152972
-6.291271,1,30.16109
-6.564089,1,30.16882
-5.568045,1,30.176938
-5.857471,1,30.184669
-3.443156,1,30.19358
-3.655658,1,30.201598
-5.389811,1,30.210305
-6.698073,1,30.218421
-5.350407,1,30.22724
-3.870883,1,30.235478
-3.684859,1,30.244164
-5.155204,1,30.253105
-5.594767,1,30.261337
-5.475947,1,30.270646
-6.975827,1,30.279913
-6.840366,1,30.288101
-4.713326,1,30.296844
-6.925933,1,30.305454
-4.11144,1,30.316956
-5.299259,1,30.325223
-3.754657,1,30.333832
-3.334463,1,30.342525
-4.373943,1,30.3513
-6.626289,1,30.359965
-4.694294,1,30.367859
-4.126502,1,30.37611
-5.306213,1,30.38437
-6.774273,1,30.392369
-4.686265,1,30.400482
-5.990353,1,30.408526
-4.752975,1,30.416453
-5.488904,1,30.424676
-6.576126,1,30.433717
-4.679154,1,30.443279
-3.499506,1,30.451043
-4.217531,1,30.458789
-5.202685,1,30.466668
-3.611726,1,30.474037
-5.071923,1,30.481096
-6.438718,1,30.489071
-4.28555,1,30.49598
-6.837678,1,30.502502
-4.289147,1,31.492701
-6.410079,1,31.501719
-6.078795,1,31.510409
-5.439913,1,31.517907
-6.288793,1,31.525102
-5.495814,1,31.532127
-4.359228,1,31.539075
-4.552888,1,31.546838
-3.770247,1,31.553511
-6.375048,1,31.560006
-3.931337,1,31.566859
-5.041638,1,31.57322
-4.360896,1,31.580525
-6.650126,1,31.58714
-5.067261,1,31.59385
-6.875416,1,31.601269
-3.804159,1,31.608487
-5.909283,1,31.615455
-4.435734,1,31.623426
-3.412104,1,31.630639
-6.169636,1,31.64023
-6.684428,1,31.647373
-6.748494,1,31.654459
-3.776696,1,31.661166
-3.881999,1,31.667959
-6.157356,1,31.674371
-5.993324,1,31.681473
-5.726333,1,31.688775
-5.756715,1,31.695753
-6.115624,1,31.702981
-6.388005,1,31.710198
-6.69781,1,31.716921
-4.426157,1,31.724198
-3.658323,1,31.731084
-6.332786,1,31.740355
-3.630436,1,31.747963
-5.772746,1,31.75481
-3.857788,1,31.762921
-5.459679,1,31.770004
-3.50728,1,31.776619
-4.673075,1,31.784202
-3.106076,1,31.792659
-5.146944,1,31.799537
-4.097983,1,31.806553
-6.733118,1,31.813743
-4.5607,1,31.820226
-5.759214,1,31.829582
-6.891085,1,31.841436
-4.840501,1,31.859561
-5.191703,1,31.87818
-5.969025,1,31.906049
-6.472669,1,31.923694
-5.917271,1,31.935018
-6.5202,1,31.946585
-3.74989,1,31.956829
-6.676617,1,31.966793
-6.95094,1,31.975356
-4.049292,1,31.984458
-4.109907,1,31.994534
-6.591593,1,32.003187
-5.316231,1,32.011161
-4.904852,1,32.02001
-6.010053,1,32.028891
-4.264393,1,32.036699
-3.697169,1,32.044317
-4.406966,1,32.052296
-5.512486,1,32.06033
-3.678555,1,32.073048
-3.33491,1,32.084028
-6.175647,1,32.094526
-4.170315,1,32.103709
-3.648726,1,32.112509
-5.16583,1,32.120964
-6.690005,1,32.134346
-5.447072,1,32.143222
-3.135316,1,32.153509
-5.013479,1,32.16361
-4.314509,1,32.172272
-6.022623,1,32.181155
-6.839569,1,32.188715
-5.38113,1,32.199277
-6.115177,1,32.209581
-3.413106,1,32.218783
-4.051884,1,32.227275
-3.753568,1,32.236832
-6.000263,1,32.246
-3.932375,1,32.255208
-3.368909,1,32.264175
-3.763733,1,32.27284
-6.006377,1,32.281045
-5.531435,1,32.288464
-5.735356,1,32.29756
-5.237992,1,32.305325
-6.784804,1,32.313477
-5.728324,1,32.32216
-4.681497,1,32.331032
-4.614965,1,32.338517
-6.96409,1,32.346916
-5.177841,1,32.354894
-6.817144,1,32.362523
-4.881513,1,32.370152
-6.489882,1,32.377399
-4.219642,1,32.384707
-6.285097,1,32.392084
-5.955713,1,32.399392
-4.383589,1,32.40746
-3.074998,1,32.416003
-6.592439,1,32.424576
-5.559935,1,32.432539
-5.807111,1,32.440346
-6.125494,1,32.448623
-6.345176,1,32.457292
-4.405861,1,32.466526
-4.537983,1,32.476664
-4.402896,1,32.488412
-6.614116,1,32.499062
-3.589175,1,32.510574
-5.252717,1,32.520095
-5.497629,1,32.532449
-6.490427,1,32.540698
-6.090541,1,32.550393
-3.468584,1,32.562537
-6.73959,1,32.574943
-5.267801,1,32.585903
-6.470425,1,32.596311
-4.20753,1,32.607748
-3.538396,1,32.618906
-4.488538,1,32.630925
-6.322725,1,32.642858
-5.85951,1,32.6525
-3.162997,1,32.661556
-3.320722,1,32.672133
-3.550819,1,32.682367
-3.890545,1,32.692407
-5.090899,1,32.701795
-5.01426,1,32.712139
-6.48168,1,32.721155
-6.758123,1,32.730557
-3.57293,1,32.738842
-6.057915,1,32.749068
-3.867593,1,32.758666
-4.865938,1,32.774091
-6.590279,1,32.78801
-4.345235,1,32.798899
-3.889293,1,32.80818
-4.707315,1,32.817662
-4.768625,1,32.826643
-5.290111,1,32.836212
-5.170443,1,32.8457
-3.464136,1,32.853887
-3.360878,1,32.863279
-4.998606,1,32.871701
-3.864286,1,32.882234
-6.256945,1,32.896115
-5.475217,1,32.908798
-6.267771,1,32.918136
-6.796133,1,32.927859
-4.413032,1,32.940658
-4.805547,1,32.953816
-3.552771,1,32.96667
-4.447536,1,32.978128
-6.380137,1,32.98694
-3.843389,1,32.995292
-4.274851,1,33.003215
-4.042258,1,33.011551
-4.008942,1,33.020507
-5.604534,1,33.030682
-4.84147,1,33.040591
-6.87964,1,33.050411
-4.372864,1,33.059008
-3.563024,1,33.067559
-4.961123,1,33.077071
-6.606292,1,33.087954
-4.937167,1,33.099713
-4.306607,1,33.110189
-5.179183,1,33.119593
-3.222611,1,33.130357
-6.344119,1,33.141787
-4.877774,1,33.151925
-6.062634,1,33.159934
-6.808417,1,33.168006
-6.580887,1,33.176371
-4.301213,1,33.184671
-5.557293,1,33.193218
-4.510256,1,33.202499
-6.887293,1,33.213092
-6.233136,1,33.223369
-5.890842,1,33.232608
-6.79057,1,33.240788
-5.494216,1,33.249495
-3.748232,1,33.258097
-4.998285,1,33.267048
-6.709091,1,33.27555
-6.688825,1,33.286731
-4.70067,1,33.298656
-3.555893,1,33.309923
-5.023192,1,33.32324
-4.992868,1,33.333425
-4.667502,1,33.345422
-6.588361,1,33.356219
-3.057513,1,33.368346
-6.47648,1,33.381452
-5.029338,1,33.392673
-5.773392,1,33.403311
-5.830747,1,33.415706
-4.309169,1,33.424991
-3.071158,1,33.434888
-4.884714,1,33.445081
-5.81057,1,33.453939
-3.092783,1,33.462588
-3.612743,1,33.470522
-4.767173,1,33.478735
-4.364258,1,33.487531
-6.229976,1,33.49593
-5.59426,1,33.503999
-3.644661,1,33.51223
-6.671347,1,33.52106
-4.412598,1,33.530147
-4.801235,1,33.539928
-4.469517,1,33.552359
-6.57222,1,33.562467
-4.004577,1,33.574181
-4.279535,1,33.583955
-6.896267,1,33.593171
-6.126056,1,33.603853
-5.953077,1,33.61433
-4.660871,1,33.622266
-3.492604,1,33.63085
-3.052066,1,33.638603
-3.025438,1,33.646575
-4.07889,1,33.65475
-4.569084,1,33.663127
-6.724007,1,33.671275
-5.790291,1,33.67923
-4.713652,1,33.68723
-6.687451,1,33.69559
-6.718183,1,33.704768
-3.599285,1,33.713173
-4.600561,1,33.722237
-4.146306,1,33.730903
-5.985381,1,33.740556
-5.478116,1,33.751168
-3.096016,1,33.761155
-3.836217,1,33.7716
-3.287225,1,33.780017
-4.450672,1,33.788665
-5.432824,1,33.796736
-4.316726,1,33.804721
-4.029473,1,33.812667
-3.516147,1,33.820893
-4.405816,1,33.829132
-4.015887,1,33.837038
-3.782344,1,33.845545
-6.283399,1,33.853711
-6.662631,1,33.861407
-4.050159,1,33.869413
-5.050221,1,33.8775
-3.479798,1,33.885907
-3.296673,1,33.894412
-5.581349,1,33.903099
-6.87649,1,33.911846
-6.722305,1,33.920799
-4.499651,1,33.931005
-5.450621,1,33.940867
-5.391348,1,33.950791
-6.765105,1,33.962918
-3.312309,1,33.973118
-5.628955,1,33.983157
-6.569726,1,33.993194
-3.221882,1,34.00254
-6.702663,1,34.012866
-5.72092,1,34.022844
-6.544223,1,34.033735
-4.65639,1,34.044243
-5.104541,1,34.055285
-6.33726,1,34.067011
-4.88188,1,34.076213
-5.490318,1,34.084329
-3.665244,1,34.093129
-5.599492,1,34.102369
-6.940228,1,34.111298
-3.212633,1,34.119596
-3.033966,1,34.128036
-5.785826,1,34.136243
-3.316172,1,34.144756
-3.973405,1,34.153452
-3.015453,1,34.161241
-4.647501,1,34.170542
-4.698435,1,34.179126
-6.547372,1,34.187303
-4.56311,1,34.195675
-4.892381,1,34.205377
-4.041296,1,34.217791
-5.047095,1,34.228821
-6.093322,1,34.239079
-5.010608,1,34.248121
-6.376325,1,34.256542
-5.493496,1,34.265203
-5.167202,1,34.273102
-5.578677,1,34.280853
-6.900335,1,34.288526
-5.307514,1,34.296291
-3.503736,1,34.304661
-5.116586,1,34.313398
-5.873192,1,34.321345
-4.201443,1,34.329257
-4.489843,1,34.337304
-6.715884,1,34.345356
-4.216263,1,34.353282
-3.481689,1,34.361378
-4.896632,1,34.369745
-5.229408,1,34.377806
-3.397612,1,34.385833
-3.769478,1,34.394053
-3.082679,1,34.40245
-3.236608,1,34.410607
-3.341843,1,34.419245
-4.504479,1,34.429032
-5.899475,1,34.436924
-5.568666,1,34.445089
-3.516628,1,34.45298
-5.027049,1,34.460943
-4.350601,1,34.469011
-3.062235,1,34.477056
-6.095582,1,34.484943
-6.240952,1,34.493059
-5.764787,1,34.501168
-6.083326,1,34.50913
-6.573566,1,34.516825
-4.31117,1,34.524698
-4.504393,1,34.532638
-3.938008,1,34.540665
-5.20018,1,34.548604
-5.826311,1,34.556369
-4.906779,1,34.564182
-5.539955,1,34.57177
-5.415503,1,34.579627
-3.46789,1,34.587314
-6.174927,1,34.595287
-6.782467,1,34.602845
-6.440413,1,34.610854
-5.490804,1,34.618527
-3.398246,1,34.625486
-6.576925,1,34.632521
-6.310109,1,34.639879
-5.748648,1,34.647776
-5.117804,1,34.655991
-5.28643,1,34.663796
-5.879307,1,34.671597
-5.484772,1,34.67958
-5.00164,1,34.687023
-5.327864,1,34.694946
-3.134107,1,34.702203
-6.482983,1,34.708778
-4.652152,1,34.715493
-5.926857,1,34.72193
-4.953022,1,34.728648
-3.465885,1,34.735441
-4.683353,1,34.742297
-6.832547,1,34.749959
-6.861427,1,34.757659
-5.30533,1,34.765247
-4.321295,1,34.773215
-5.398696,1,34.780904
-3.721078,1,34.788205
-4.347065,1,34.795585
-6.712836,1,34.803114
-5.66785,1,34.809999
-4.908633,1,34.816582
-3.99843,1,34.823059
-5.598825,1,34.82957
-4.482434,1,34.83595
-6.355003,1,34.842468
-3.909755,1,34.848939
-3.111701,1,34.855457
-5.774278,1,34.862684
-3.661867,1,34.869955
-4.937098,1,34.877673
-6.074459,1,34.885333
-4.406024,1,34.893205
-3.406061,1,34.90137
-6.799021,1,34.909103
-3.638648,1,34.917457
-5.992566,1,34.925831
-4.637342,1,34.93497
-6.755634,1,34.944129
-5.336722,1,34.953283
-5.294579,1,34.962596
-5.700516,1,34.971527
-4.308162,1,34.980411
-6.715531,1,34.989138
-5.130212,1,34.997701
-5.832604,1,35.005656
-3.335148,1,35.013601
-6.643055,1,35.021651
-6.55009,1,35.029445
-4.272694,1,35.037062
-5.105629,1,35.044649
-5.247263,1,35.051889
-3.554605,1,35.059113
-5.584501,1,35.066769
-5.641118,1,35.074128
-3.653568,1,35.081044
-4.961253,1,35.087324
-6.211654,1,35.093516
-5.035344,1,35.099893
-4.476331,1,35.10632
-4.104726,1,35.112934
-5.239538,1,35.119546
-5.078645,1,35.126144
-5.693668,1,35.132619
-5.57258,1,35.13907
-3.839979,1,35.145508
-4.307292,1,35.152224
-6.908133,1,35.158347
-6.474007,1,35.164758
-4.925466,1,35.171199
-4.678979,1,35.177647
-6.875577,1,35.18407
-4.365627,1,35.190514
-4.062932,1,35.197525
-3.484978,1,35.20516
-6.416708,1,35.213175
-4.763552,1,35.221118
-4.423248,1,35.228989
-3.911866,1,35.236759
-6.524665,1,35.244685
-6.356938,1,35.25252
-3.092207,1,35.260437
-4.2685,1,35.267833
-4.607441,1,35.275314
-4.085595,1,35.282245
-3.166151,1,35.289366
-6.621459,1,35.295876
-6.379468,1,35.302465
-6.098543,1,35.308645
-6.609822,1,35.315578
-4.253549,1,35.322243
-3.932912,1,35.328573
-5.11939,1,35.335293
-5.605179,1,35.341967
-5.710905,1,35.34908
-3.27935,1,35.35637
-3.467315,1,35.363922
-4.34816,1,35.372232
-5.851285,1,35.380059
-5.351181,1,35.388169
-5.130963,1,35.396522
-6.280056,1,35.404622
-3.185988,1,35.412708
-4.082714,1,35.420693
-3.73217,1,35.428612
-3.431386,1,35.436608
-3.490267,1,35.444606
-3.508305,1,35.452688
-5.860631,1,35.460698
-6.59371,1,35.468502
-3.737968,1,35.476193
-6.412666,1,35.483939
-3.351476,1,35.491786
-6.055697,1,35.499573
-5.336893,1,35.507882
-3.940009,1,35.515479
-5.512869,1,35.523443
-5.714261,1,35.531615
-3.21974,1,35.539579
-4.434143,1,35.547566
-3.685868,1,35.555291
-3.972348,1,35.563404
-6.302829,1,35.571842
-3.524376,1,35.579637
-3.485772,1,35.587759
-5.490145,1,35.596142
-6.02346,1,35.603673
-3.188403,1,35.61149
-4.707802,1,35.619393
-6.790164,1,35.627675
-3.81995,1,35.635778
-6.204545,1,35.643436
-4.087432,1,35.651437
-5.133513,1,35.659446
-4.931864,1,35.667283
-4.406419,1,35.67524
-3.032144,1,35.683244
-4.964628,1,35.691288
-3.8356,1,35.699121
-4.723062,1,35.707295
-4.133698,1,35.714929
-4.377089,1,35.723166
-6.924206,1,35.730866
-6.31226,1,35.738839
-3.939714,1,35.746506
-3.875684,1,35.754619
-3.321643,1,35.763267
-5.863358,1,35.770989
-5.853764,1,35.779505
-4.135193,1,35.787231
-5.461133,1,35.79555
-5.739877,1,35.803189
-3.34768,1,35.810826
-5.606123,1,35.818479
-4.963926,1,35.826504
-5.171066,1,35.834291
-4.314146,1,35.842176
-4.87726,1,35.85001
-3.911758,1,35.857893
-3.179451,1,35.865417
-6.610445,1,35.873567
-6.722106,1,35.88167
-4.394862,1,35.889539
-3.000702,1,35.897328
-5.590546,1,35.905423
-5.882327,1,35.913981
-4.87726,1,35.922315
-5.21295,1,35.930167
-3.182164,1,35.938128
-6.947374,1,35.946191
-6.340876,1,35.954149
-3.936542,1,35.962524
-4.625942,1,35.970269
-5.276966,1,35.978668
-4.235839,1,35.986422
-3.18054,1,35.994548
-3.805811,1,36.00246
-4.026093,1,36.010639
-5.188076,1,36.018433
-3.895609,1,36.026619
-5.329587,1,36.03423
-4.354426,1,36.042495
-3.77356,1,36.050335
-6.894549,1,36.058973
-5.971789,1,36.066701
-3.09756,1,36.074739
-5.184748,1,36.082802
-5.787648,1,36.091033
-6.295553,1,36.099016
-5.501387,1,36.10687
-4.178223,1,36.114702
-6.195902,1,36.122637
-3.188827,1,36.130505
-3.482408,1,36.138129
-6.075677,1,36.146152
-5.456952,1,36.153711
-3.520183,1,36.161681
-3.511852,1,36.169533
-5.578115,1,36.177035
-6.361106,1,36.184768
-5.32122,1,36.192452
-6.07949,1,36.199992
-3.384248,1,36.20748
-4.98233,1,36.214971
-5.714686,1,36.222614
-5.971734,1,36.230152
-3.555143,1,36.237649
-6.846178,1,36.244889
-5.745144,1,36.252195
-4.753937,1,36.259687
-5.629583,1,36.267304
-6.74933,1,36.274816
-4.54961,1,36.281565
-3.838372,1,36.288067
-4.458626,1,36.294499
-4.576395,1,36.301284
-3.207166,1,36.307926
-5.785183,1,36.31461
-4.325259,1,36.321237
-4.920671,1,36.327941
-3.544522,1,36.335338
-6.522815,1,36.342999
-6.63622,1,36.350657
-5.578012,1,36.358262
-4.9972,1,36.365789
-6.331107,1,36.373335
-4.323713,1,36.380372
-5.790589,1,36.386972
-6.650182,1,36.393878
-5.071787,1,36.400647
-4.965921,1,36.407639
-3.701738,1,36.414432
-3.881289,1,36.421005
-5.390395,1,36.429197
-6.662675,1,36.436733
-4.865817,1,36.443983
-3.342345,1,36.451226
-4.919408,1,36.458631
-5.381736,1,36.466195
-5.182402,1,36.473647
-4.299035,1,36.481016
-4.373505,1,36.488325
-4.706589,1,36.495163
-5.943989,1,36.501842
-3.272568,1,36.508515
-3.849481,1,36.515202
-3.947505,1,36.521868
-6.208295,1,36.528867
-6.486711,1,36.535774
-5.567882,1,36.542337
-3.911999,1,36.548974
-5.507995,1,36.555414
-4.22704,1,36.561907
-3.374586,1,36.568325
-5.207892,1,36.575791
-4.807882,1,36.582861
-3.292168,1,36.589395
-6.791362,1,36.596381
-3.237417,1,36.602763
-6.184249,1,36.609384
-4.190471,1,36.615809
-3.789778,1,36.622403
-3.277118,1,36.629207
-6.608973,1,36.635676
-4.151146,1,36.642283
-6.429047,1,36.648978
-4.42523,1,36.655619
-6.995095,1,36.6621
-5.097146,1,36.668564
-5.237151,1,36.675131
-6.525559,1,36.681595
-4.924816,1,36.688296
-6.051925,1,36.696102
-3.682565,1,36.704051
-4.354024,1,36.712034
-3.062797,1,36.719525
-6.032185,1,36.727062
-6.120309,1,36.734214
-5.002956,1,36.740886
-6.395443,1,36.747522
-3.035328,1,36.754156
-3.581708,1,36.760808
-5.280946,1,36.767439
-5.183693,1,36.774078
